Facility Name,Website,City,State,Facility Type,Sports Offered,Indoor Court Status,Number of Courts,Court Count Notes,Decision Maker First Name,Decision Maker Last Name,Decision Maker Title,Public Direct Email,Shared Facility Email,Guessed Email 1,Guessed Email 2,Guessed Email 3,Guessed Email 4,Guessed Email 5,Guessed Email 6,Email Domain,Qualification Status,Research Notes,Source URLs,Retrieval Method,Requested URL,Final URL,Failure Reason
Valley of the Sun YMCA,https://phoenix.recliquecore.com/,Phoenix,AZ,YMCA / JCC,basketball; volleyball,Indoor,,,,,,,,,,,,,,phoenix.recliquecore.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://phoenix.recliquecore.com/ | https://phoenix.recliquecore.com/branch/association-program | https://phoenix.recliquecore.com/branch/flagstaff | https://phoenix.recliquecore.com/programs | https://phoenix.recliquecore.com/memberships,Playwright,https://phoenix.recliquecore.com,https://phoenix.recliquecore.com/,
Verde Ranch RV Resort,https://verderanchrvresort.com/,Camp Verde,AZ,Unknown,pickleball,Indoor,,,,,,,,,,,,,,verderanchrvresort.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://verderanchrvresort.com/ | https://verderanchrvresort.com/contact-us/,Playwright,https://verderanchrvresort.com,https://verderanchrvresort.com/,
Victorium,https://www.victorium.com/,Scottsdale,AZ,Health Club,pickleball; basketball; volleyball; futsal,Indoor,6,COURTS BASKETBALL 2 MAIN COURTS 4 SMALL COURTS GYMNASTICS USA FUTSAL 2 FIELDS PICKLEBALL 6 COURTS AN ENTIRE CULTURE OF SPORT It’s the less tangible things that build champions: inspiratio,,,,,,,,,,,,victorium.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.victorium.com/,Playwright,https://victorium.com,https://www.victorium.com/,
"Village at Vistancia, AZ",https://myvistancia.com/,Peoria,AZ,Unknown,basketball,Indoor,,,,,,,,,,,,,,myvistancia.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://myvistancia.com/ | https://www.myvistancia.com/Directory.aspx | https://myvistancia.com/179/Pay-Your-Assessments | https://myvistancia.com/QuickLinks.aspx,Playwright,https://myvistancia.com,https://myvistancia.com/,
VolleyLens,https://volleylens.com/,Phoenix,AZ,College / University,volleyball,Indoor,,,,,,,support@volleylens.com,,,,,,,volleylens.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://volleylens.com/ | https://volleylens.com/about | https://volleylens.com/insights/top-25-girls-club-volleyball-programs-texas-2025-2026 | https://volleylens.com/insights/top-25-boys-club-volleyball-programs-california-2025-2026 | https://volleylens.com/contact,Playwright,https://volleylens.com,https://volleylens.com/,
What's happening in Phoenix,https://phoenix.beyondthenest.com/,Phoenix,AZ,Unknown,tennis; basketball,Indoor,,,,,,carol@beyondthenest.com,,,,,,,,beyondthenest.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://phoenix.beyondthenest.com/ | https://phoenix.beyondthenest.com/content/how-list-your-organization-kidsoutandaboutcom-or-beyondthenestcom | https://phoenix.beyondthenest.com/localadvertising | https://phoenix.beyondthenest.com/content/kidsoutandaboutcoms-guide-north-american-family-vacations | https://phoenix.beyondthenest.com/content/contact-us | https://phoenix.beyondthenest.com/content/about-entertainmentcalendarcom-kidsoutandaboutcom-and-beyondthenestcom,Playwright,https://phoenix.beyondthenest.com,https://phoenix.beyondthenest.com/,
White Mountain Pickleball Academy,https://www.whitemountainpickleballacademy.com/,Show Low,AZ,Pickleball Club,pickleball,Indoor,,,,,,sportkit11@gmail.com,,,,,,,,whitemountainpickleballacademy.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://www.whitemountainpickleballacademy.com/,Playwright,https://whitemountainpickleballacademy.com,https://www.whitemountainpickleballacademy.com/,
World Badminton,https://worldbadminton.com/,,AZ,School,badminton,Indoor,32,"CA - training for all ages [18APR2019] Michael's Badminton Academy - Malaysia -Puchong ( 32 courts), Taman Megah ( 16 Courts) [21AUG2011] Fernando's Badminton Academy, Junior Coaching and",,,,stan@worldbadminton.com,,,,,,,,worldbadminton.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: mention. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://worldbadminton.com/,Playwright,https://worldbadminton.com,https://worldbadminton.com/,
www.jewishaz.com,https://www.jewishaz.com/,Scottsdale,AZ,School,pickleball; basketball,Indoor,,,,,,,,,,,,,,jewishaz.com,Confirmed Indoor,Indoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.jewishaz.com/ | https://www.jewishaz.com/site/contact.html | https://www.jewishaz.com/community/out_and_about/ | https://www.jewishaz.com/eedition/directory/ | https://www.jewishaz.com/community/wli-honors-cohort-10-looks-ahead-to-second-decade-of-leadership/article_689b55e7-9fb0-472a-a13c-1ddeb877d904.html | https://www.jewishaz.com/opinion/the-supreme-court-upheld-birthright-citizenship-but-american-jews-like-me-shouldn-t-declare-victory/article_d8d94285-a19a-470b-9f3b-4af4aa780883.html | https://www.jewishaz.com/community/out-and-about/article_f1207c2c-48b9-4e74-ac57-0c0392dc670c.html,Playwright,https://jewishaz.com,https://www.jewishaz.com/,
YMCA of Southern Arizona -,https://tucsonymca.org/,,AZ,YMCA / JCC,basketball; racquetball,Indoor,,,,,,,,,,,,,,tucsonymca.org,Confirmed Indoor,Indoor court language found on site. AZ location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://tucsonymca.org/ | https://tucsonymca.org/membership/ | https://tucsonymca.org/programs/ | https://tucsonymca.org/contact-us/ | https://tucsonymca.org/join/,Playwright,https://tucsonymca.org,https://tucsonymca.org/,
10sNut,https://10snut.com/,Phoenix,AZ,Private Club,pickleball; tennis,Indoor and outdoor,25,facility Membership club; programs and some restaurant access may be open to non-members 25 tennis courts 22 pickleball Club details Suggest edit Club site Gold Key Racquet Club Phoenix | member/,,,,,,,,,,,,10snut.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://10snut.com/ | https://10snut.com/court-directory/ | https://10snut.com/unknown-courts/ | https://10snut.com/suggest-court-edit/ | https://10snut.com/free-tennis-courts/ | https://10snut.com/pay-tennis-courts/ | https://10snut.com/submit-a-court/,Playwright,https://10snut.com,https://10snut.com/,
ACA Web Applications,https://apps.azcommerce.com/,Phoenix,AZ,Unknown,tennis; basketball; racquetball,Indoor and outdoor,,,,,,,,,,,,,,azcommerce.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://apps.azcommerce.com/,Playwright,https://apps.azcommerce.com,https://apps.azcommerce.com/,
ACEing Autism,https://aceingautism.org/,Phoenix,AZ,School,pickleball; tennis; volleyball,Indoor and outdoor,,,Richard,Spurling,Founder,richard@aceingautism.org,info@aceingautism.org,,,,,,,aceingautism.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://aceingautism.org/ | https://aceingautism.org/history/ | https://aceingautism.org/ourteam/ | https://aceingautism.org/ourprograms/ | https://aceingautism.org/start-a-community-program/ | https://aceingautism.org/start-a-school-program/ | https://aceingautism.org/contact/,Playwright,https://aceingautism.org,https://aceingautism.org/,
ADERO Scottsdale Resort,https://www.aderoscottsdale.com/,Scottsdale,AZ,Health Club,tennis,Indoor and outdoor,,,,,,,info@aderoscottsdale.com,,,,,,,aderoscottsdale.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank.,https://www.aderoscottsdale.com/ | https://www.aderoscottsdale.com/contact-us,Playwright,https://aderoscottsdale.com,https://www.aderoscottsdale.com/,
AllTrips - Grand Canyon Lodging,https://www.allgrandcanyonlodging.com/,Sedona,AZ,Unknown,racquetball,Indoor and outdoor,,,,,,,,,,,,,,allgrandcanyonlodging.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.allgrandcanyonlodging.com/ | https://www.allgrandcanyonlodging.com/lodging/home_rentals.php,Playwright,https://allgrandcanyonlodging.com,https://www.allgrandcanyonlodging.com/,
Americano Sports,https://www.americanosports.com/,,AZ,Private Club,pickleball; tennis; volleyball; badminton; padel,Indoor and outdoor,,,,,,editor@americanosports.com,,,,,,,,americanosports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.americanosports.com/ | https://www.americanosports.com/guides/best-paintball-in-oregon/ | https://www.americanosports.com/guides/best-paintball-in-maryland/ | https://www.americanosports.com/guides/best-running-in-ohio/ | https://www.americanosports.com/guides/best-shooting-in-north-carolina/ | https://www.americanosports.com/guides/best-tennis-in-pennsylvania/ | https://www.americanosports.com/guides/best-tennis-in-north-carolina/,Playwright,https://americanosports.com,https://www.americanosports.com/,
Arizona Athletic Grounds,https://azgrounds.com/,Mesa,AZ,Fieldhouse,pickleball; basketball; volleyball; futsal,Indoor and outdoor,50,"he-Art Sports Performance Center 24 multipurpose fields for soccer, lacrosse and football 50 indoor volleyball courts 41 pickleball courts 16 basketball courts 12 beach volleyball courts 8 baseball/softball",,,,,info@azgrounds.com,,,,,,,azgrounds.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://azgrounds.com/ | https://azgrounds.com/sb_output.aspx?form=10 | https://azgrounds.com/sports/2024/12/5/facility-maps.aspx | https://azgrounds.com/sports/2024/11/21/about-arizona-athletic-grounds.aspx | https://azgrounds.com/sports/2024/11/21/property-rules.aspx | https://azgrounds.com/staff-directory,Playwright,https://azgrounds.com,https://azgrounds.com/,
Arizona Community College,https://www.yc.edu/,Prescott,AZ,College / University,tennis,Indoor and outdoor,,,Dr.,Rhine,President,,,dr@yc.edu,dr.rhine@yc.edu,drrhine@yc.edu,drhine@yc.edu,d.rhine@yc.edu,drr@yc.edu,yc.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.yc.edu/ | https://www.yc.edu/v6/schools/auxillary/student-leadership/index.html | https://www.yc.edu/v6/facilities/housing/index.html | https://www.yc.edu/v6/directory/index.html | https://www.yc.edu/v6/ | https://www.yc.edu/v6/marketing/pages/profile/aspen.html | https://www.yc.edu/v6/about/index.html,Playwright,https://yc.edu,https://www.yc.edu/,
Arizona Golf Retirement Community in Sun City West,https://suncitywest.com/,Sun City West,AZ,School,pickleball; tennis; racquetball,Indoor and outdoor,4,"nis, pickleball, and more. Jul 30, 2026 · New post-tension slabs will be installed on all four courts, along with a new playing surface and nets. The project should have minimal impact on the",,,,,info@suncitywest.com,,,,,,,suncitywest.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://suncitywest.com/ | https://suncitywest.com/membershipforms/ | https://suncitywest.com/membershipfaq/ | https://suncitywest.com/contactinfo/ | https://suncitywest.com/association/ | https://suncitywest.com/citizensacademy/ | https://suncitywest.com/beardsley-rec-center-facilities-to-be-closed-morning-of-aug-11-for-leak-repair/featured-posts/,Playwright,https://suncitywest.com,https://suncitywest.com/,
Arizona Region of USA Volleyball,https://www.azregionvolleyball.org/,Mesa,AZ,School,volleyball,Indoor and outdoor,,,,,,lisa@azregionvolleyball.org,office@azregionvolleyball.org,,,,,,,azregionvolleyball.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.azregionvolleyball.org/ | https://www.azregionvolleyball.org/about | https://www.azregionvolleyball.org/join | https://www.azregionvolleyball.org/azregionprograms | https://www.azregionvolleyball.org/contact,Playwright,https://azregionvolleyball.org,https://www.azregionvolleyball.org/,
Arizona Tennis Courts,https://arizonatenniscourts.com/,Phoenix,AZ,Racquet / Tennis Club,pickleball; tennis,Indoor and outdoor,2,"quired Ahwatukee Community Swim & Tennis Center 4700 E Warner Rd, Phoenix, AZ, 85044, USA 2 Pickleball Courts (602) 704-0956 www.ahwatukeecommunitycenter.com Membership Required Washington Activity C",,,,,,,,,,,,arizonatenniscourts.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://arizonatenniscourts.com/ | https://arizonatenniscourts.com/arizona-tennis-courts | https://arizonatenniscourts.com/az-tennis-court-locations | https://arizonatenniscourts.com/az-pickleball-locations,Playwright,https://arizonatenniscourts.com,https://arizonatenniscourts.com/,
AZ Spa Girls Arizona Spa Guide,https://www.arizonaspaguide.com/,Old Town Scottsdale,AZ,Unknown,tennis,Indoor and outdoor,,,,,,,,,,,,,,arizonaspaguide.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.arizonaspaguide.com/,Playwright,https://arizonaspaguide.com,https://www.arizonaspaguide.com/,
Beginners Edge Sports Training,https://thebestinaz.com/,Scottsdale,AZ,School,pickleball; tennis; basketball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,thebestinaz.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://thebestinaz.com/ | https://thebestinaz.com/bestyouthsports/ | https://thebestinaz.com/3-d-model-of-facility/ | https://thebestinaz.com/contact-us/ | https://thebestinaz.com/team/ | https://thebestinaz.com/b-e-s-t-programs/ | https://thebestinaz.com/homeschool-pe/,Playwright,https://thebestinaz.com,https://thebestinaz.com/,
Best Pickleball Facilities,https://bestpickleballfacilities.com/,Scottsdale,AZ,Pickleball Club,pickleball,Indoor and outdoor,18,"courts have made a huge difference in the body, less pain on my joints and in my feet!!! 18 courts!!!!! no waiting The staff is super f… Stephen G. Defined Pickleball Leave a Review Pickle",,,,,,,,,,,,bestpickleballfacilities.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://bestpickleballfacilities.com/ | https://bestpickleballfacilities.com/pricing-plan/ | https://bestpickleballfacilities.com/facilities/ | https://bestpickleballfacilities.com/pickleball-facilities-by-state/ | https://bestpickleballfacilities.com/facilities/category/coming-soon/ | https://bestpickleballfacilities.com/traveling-to-pickleball-facilities/ | https://bestpickleballfacilities.com/about/,Playwright,https://bestpickleballfacilities.com,https://bestpickleballfacilities.com/,
Boys & Girls Club of Flagstaff,https://bgcflag.org/,,AZ,School,basketball,Indoor and outdoor,,,Daniell,Albert,Director of Operations,,,daniell@bgcflag.org,daniell.albert@bgcflag.org,daniellalbert@bgcflag.org,dalbert@bgcflag.org,d.albert@bgcflag.org,daniella@bgcflag.org,bgcflag.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: mention. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://bgcflag.org/ | https://bgcflag.org/flagstaff-charity/ | https://bgcflag.org/flagstaff-youth/ | https://bgcflag.org/staff/ | https://bgcflag.org/after-school-programs/ | https://bgcflag.org/after-school-program/,Playwright,https://bgcflag.org,https://bgcflag.org/,
Bullhead City Arizona,https://www.bullheadcity.com/,Bullhead City,AZ,College / University,pickleball; tennis; basketball,Indoor and outdoor,2,"Z 86442. Read More · Back-to-School Free Open Swim Day ... 12 outdoor pickleball courts + 2 tennis courts; 3 snack bars & 9 restroom areas for convenience; Shade ramadas, riverfront gathering are",,,,,,,,,,,,bullheadcity.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.bullheadcity.com/ | https://www.bullheadcity.com/about-us | https://www.bullheadcity.com/contact-us,Playwright,https://bullheadcity.com,https://www.bullheadcity.com/,
CampWay,https://gocampway.com/,Prescott,AZ,College / University,tennis; basketball; volleyball,Indoor and outdoor,7,eld: 140' x 215' field with soccer nets—ideal for sports or outdoor team building. Tennis Courts: Seven well-maintained courts available for play or instruction. Where to Connect Friendly Pines,,,,,info@gocampway.com,,,,,,,gocampway.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://gocampway.com/ | https://gocampway.com/about-us/ | https://gocampway.com/programs-and-services/ | https://gocampway.com/venue-rentals/ | https://gocampway.com/contact-us/,Playwright,https://gocampway.com,https://gocampway.com/,
Canada to USA,https://www.canadatousa.com/,Is Florida,AZ,Unknown,pickleball; tennis,Indoor and outdoor,16,"amenities such as the ranch house, sports club, creative arts center, 18 hole golf club, 16 pickleball courts, 4 tennis courts, softball field, and more.",,,,,info@canadatousa.com,,,,,,,canadatousa.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.canadatousa.com/ | https://www.canadatousa.com/about/locations/ | https://www.canadatousa.com/about/latest-news/ | https://www.canadatousa.com/membership/ | https://www.canadatousa.com/membership/member-benefits/ | https://www.canadatousa.com/about/ | https://www.canadatousa.com/about/the-canada-to-usa-story/,Playwright,https://canadatousa.com,https://www.canadatousa.com/,
ClassCub,https://classcub.com/,Phoenix,AZ,School,tennis,Indoor and outdoor,,,,,,,hello@classcub.com,,,,,,,classcub.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://classcub.com/ | https://classcub.com/about | https://classcub.com/contact,Playwright,https://classcub.com,https://classcub.com/,
Community Rec,https://communityrecmag.com/,Scottsdale,AZ,YMCA / JCC,pickleball; basketball; volleyball,Indoor and outdoor,4,"e Month The Cottonwood Recreation Center | February Facility of the Month Feb 1, 2021 ... Four pickleball courts. · A full-sized competitive basketball court. · Two smaller competitive basketball courts",RICO,FRANCIS,President,,info@communityrecmag.com,rico@communityrecmag.com,rico.francis@communityrecmag.com,ricofrancis@communityrecmag.com,rfrancis@communityrecmag.com,r.francis@communityrecmag.com,ricof@communityrecmag.com,communityrecmag.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://communityrecmag.com/ | https://communityrecmag.com/contact/ | https://communityrecmag.com/category/facility-development/ | https://communityrecmag.com/category/programming/ | https://communityrecmag.com/category/operations-facilities/ | https://communityrecmag.com/category/operations-facilities/marketing-sales/ | https://communityrecmag.com/meet-the-2026-community-rec-leadership-summit-sponsors/,Playwright,https://communityrecmag.com,https://communityrecmag.com/,
Daisy Dink,https://daisydink.com/,Tucson,AZ,Indoor Sports Complex,pickleball; tennis; basketball,Indoor and outdoor,12,"→ ★ 4.6 Outdoor 11th Avenue Park Salt Lake City, UT · 1 ct · Public Details → ★ 5 Outdoor 12 Pickleball Courts Columbus, OH · 1 ct · Public Details → ★ 4.6 Indoor 125 LIVE Rochester, MN · 1 ct · Semi-",,,,,support@daisydink.com,,,,,,,daisydink.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://daisydink.com/ | https://daisydink.com/courts | https://daisydink.com/about-us | https://daisydink.com/contactus | https://daisydink.com/beta-testers | https://daisydink.com/contact,Playwright,https://daisydink.com,https://daisydink.com/,
DECA Inc.,https://www.deca.org/,,AZ,College / University,tennis,Indoor and outdoor,,,,,,,info@deca.org,,,,,,,deca.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.deca.org/ | https://www.deca.org/associations | https://www.deca.org/staff | https://www.deca.org/hs | https://www.deca.org/emergingleaders | https://www.deca.org/collegiate | https://www.deca.org/collegepassport,Playwright,https://deca.org,https://www.deca.org/,
"Dink & Dine Pickle Park | Pickleball Court in Mesa, AZ",https://www.dinkanddine.com/,Mesa,AZ,Pickleball Club,pickleball,Indoor and outdoor,1,icing is not per person. LARGER GROUPS A $20 surcharge applies when 6 or more players use one court. GUEST PASS Guest pass rentals are $40/court/hour outdoors and $50/court/hour indoors. BE,,,,,,,,,,,,dinkanddine.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://www.dinkanddine.com/ | https://www.dinkanddine.com/book-a-pickleball-court/ | https://www.dinkanddine.com/programs-and-coaching/ | https://www.dinkanddine.com/membership/ | https://www.dinkanddine.com/about/ | https://www.dinkanddine.com/location/dink-and-dine-pickle-park/ | https://app.courtreserve.com/Online/Account/LogIn/12401?returnUrl=%2fOnline%2fMemberships%2fIndex%2f12401,Playwright,https://dinkanddine.com,https://www.dinkanddine.com/,
Discover Flagstaff,https://www.flagstaffarizona.org/,Flagstaff,AZ,Unknown,tennis; basketball; volleyball; racquetball,Indoor and outdoor,,,,,,,,,,,,,,flagstaffarizona.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.flagstaffarizona.org/ | https://www.flagstaffarizona.org/plan-your-trip/pet-friendly-flagstaff/patios/ | https://www.flagstaffarizona.org/plan-your-trip/about-flagstaff/ | https://www.flagstaffarizona.org/plan-your-trip/pet-friendly-flagstaff/ | https://www.flagstaffarizona.org/plan-your-trip/visitor-center/ | https://www.flagstaffarizona.org/plan-your-trip/girls-getaway-flagstaff/,Playwright,https://flagstaffarizona.org,https://www.flagstaffarizona.org/,
East Valley Juniors Volleyball Club,https://www.evjvolleyball.com/,Phoenix,AZ,College / University,volleyball,Indoor and outdoor,,,Jen,Leo,Club Director,,info@evjvolleyball.com,jen@evjvolleyball.com,jen.leo@evjvolleyball.com,jenleo@evjvolleyball.com,jleo@evjvolleyball.com,j.leo@evjvolleyball.com,jenl@evjvolleyball.com,evjvolleyball.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://www.evjvolleyball.com/ | https://www.evjvolleyball.com/about-evj | https://www.evjvolleyball.com/contact-facilities | https://www.evjvolleyball.com/join-our-staff,Playwright,https://evjvolleyball.com,https://www.evjvolleyball.com/,
Eastern Arizona College,https://eac.edu/,Thatcher,AZ,College / University,tennis; basketball; volleyball; racquetball,Indoor and outdoor,,,,,,,,,,,,,,eac.edu,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://eac.edu/ | https://eac.edu/about/ | https://eac.edu/academics/programs/ | https://eac.edu/academics/programs/administration-of-justice/ | https://eac.edu/academics/programs/advanced-manufacturing/ | https://eac.edu/academics/programs/health-sciences/ | https://eac.edu/academics/programs/art/,Playwright,https://eac.edu,https://eac.edu/,
Enchantment Resort,https://www.enchantmentresort.com/,Sedona,AZ,Unknown,pickleball; tennis,Indoor and outdoor,,,,,,,,,,,,,,enchantmentresort.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.enchantmentresort.com/ | https://www.enchantmentresort.com/sedona-accommodation/canyon-vista-rental-home/ | https://www.enchantmentresort.com/contact/ | https://www.enchantmentresort.com/pet-friendly-program/ | https://www.enchantmentresort.com/trail-house/meet-the-guides-biking/,Playwright,https://enchantmentresort.com,https://www.enchantmentresort.com/,
Espire Sports,https://espiresports.com/,Prescott,AZ,Health Club,pickleball; basketball,Indoor and outdoor,14,"cilityrentals - Espire Sports Pickleball all day everyday Play Pickleball year round with 14 indoor courts and 5 outdoor courts. Whether you come for open play, a clinic, an event, or just to hang",,,,events@espiresports.com,admin@espiresports.com,,,,,,,espiresports.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://espiresports.com/ | https://espiresports.com/membership/ | https://espiresports.com/facilityrentals/ | https://espiresports.com/contact/,Playwright,https://espiresports.com,https://espiresports.com/,
Expect Better,https://bloomtreerealty.com/,Prescott,AZ,Unknown,pickleball; basketball; volleyball; badminton,Indoor and outdoor,,,Nick,Malouff,Owner,,,nick@bloomtreerealty.com,nick.malouff@bloomtreerealty.com,nickmalouff@bloomtreerealty.com,nmalouff@bloomtreerealty.com,n.malouff@bloomtreerealty.com,nickm@bloomtreerealty.com,bloomtreerealty.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program). Guessed emails are UNVERIFIED pattern permutations - not published addresses.,https://bloomtreerealty.com/ | https://bloomtreerealty.com/about-us | https://bloomtreerealty.com/our-leadership | https://bloomtreerealty.com/directory | https://bloomtreerealty.com/contact-me | https://bloomtreerealty.com/careers,Playwright,https://bloomtreerealty.com,https://bloomtreerealty.com/,
Experience Casa Grande,https://experiencecasagrande.com/,Casa Grande,AZ,Unknown,pickleball; tennis; basketball; volleyball,Indoor and outdoor,4,"sa Grande Community Recreation Center - Experience Casa Grande Initially, there were only four tennis courts, but with growing interest in Pickleball, one of the courts was converted into a dedicate",,,,,info@casagrandechamber.org,,,,,,,casagrandechamber.org,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: address. No decision maker found on public pages. Paid access signals present (membership/rental/program).,https://experiencecasagrande.com/ | https://experiencecasagrande.com/about-casa-grande/ | https://experiencecasagrande.com/contact/ | https://experiencecasagrande.com/about/ | https://experiencecasagrande.com/tourism-sponsorship-program/,Playwright,https://experiencecasagrande.com,https://experiencecasagrande.com/,
Find Batting Cages,https://www.findbattingcages.com/,,AZ,Unknown,pickleball; volleyball,Indoor and outdoor,,,,,,,,,,,,,,findbattingcages.com,Indoor and Outdoor,Both indoor and outdoor court language found on site. AZ location evidence: mention. No decision maker found on public pages. No court count stated by a reliable source; left blank. Paid access signals present (membership/rental/program).,https://www.findbattingcages.com/ | https://www.findbattingcages.com/about-us/ | https://www.findbattingcages.com/contact-us/ | https://www.findbattingcages.com/usa/,Playwright,https://findbattingcages.com,https://www.findbattingcages.com/,
